transaction_id,customer_id,product_id,transaction_date,online_order,order_status
18111,1854,77,2/5/17,True,Approved
18112,2072,60,11/27/17,False,Approved
18113,1599,45,6/23/17,False,Approved
18114,647,95,6/25/17,False,Approved
18115,2766,0,2/24/17,False,Approved
18116,528,17,2/27/17,False,Approved
18117,452,91,6/18/17,False,Approved
18118,3326,0,10/19/17,False,Approved
18119,829,4,9/17/17,True,Approved
18120,2001,58,5/21/17,True,Approved
18121,2861,21,6/4/17,True,Approved
18122,311,32,10/17/17,False,Approved
18123,2617,15,8/26/17,False,Approved
18124,1103,98,11/27/17,True,Approved
18125,2401,60,2/2/17,True,Approved
18126,2078,96,10/26/17,True,Approved
18127,1123,14,12/20/17,False,Approved
18128,1171,9,3/15/17,True,Approved
18129,3492,80,6/10/17,True,Approved
18130,2846,25,9/26/17,False,Approved
18131,929,43,8/31/17,False,Approved
18132,2550,33,12/13/17,False,Approved
18133,1848,95,3/18/17,False,Approved
18134,975,60,6/22/17,True,Approved
18135,2380,24,2/5/17,False,Approved
18136,1331,22,8/25/17,False,Approved
18137,125,72,5/28/17,True,Approved
18138,2761,23,10/3/17,False,Approved
18139,570,22,9/2/17,True,Approved
18140,2273,4,12/4/17,False,Approved
18141,2591,79,11/18/17,False,Approved
18142,2194,6,8/10/17,True,Approved
18143,2350,32,6/11/17,False,Approved
18144,1414,52,12/12/17,True,Approved
18145,617,3,9/12/17,False,Approved
18146,704,34,3/28/17,True,Approved
18147,2639,73,11/29/17,True,Approved
18148,145,15,12/2/17,False,Approved
18149,2492,86,12/23/17,False,Approved
18150,1812,64,9/6/17,False,Approved
18151,1114,96,8/22/17,False,Approved
18152,3000,87,2/23/17,False,Approved
18153,1902,60,11/8/17,True,Approved
18154,3230,35,4/22/17,False,Approved
18155,403,34,11/4/17,True,Approved
18156,1949,15,4/23/17,True,Approved
18157,541,62,2/5/17,False,Approved
18158,1966,0,7/15/17,True,Approved
18159,1375,33,2/8/17,True,Approved
18160,1773,60,4/5/17,True,Approved
18161,555,85,6/10/17,False,Approved
18162,1934,79,10/12/17,False,Approved
18163,2818,55,9/16/17,False,Approved
18164,1439,47,10/26/17,False,Approved
18165,3446,86,12/3/17,False,Approved
18166,2884,89,10/14/17,False,Approved
18167,331,44,9/2/17,False,Approved
18168,1361,66,11/3/17,True,Approved
18169,2099,10,5/14/17,False,Approved
18170,2386,62,1/5/17,True,Approved
18171,690,3,7/4/17,True,Approved
18172,738,62,8/25/17,False,Approved
18173,1950,47,12/24/17,True,Approved
18174,398,2,12/18/17,False,Approved
18175,2753,1,10/24/17,True,Approved
18176,1811,68,2/21/17,False,Approved
18177,1648,1,12/17/17,True,Approved
18178,3495,67,1/24/17,False,Approved
18179,119,36,10/28/17,True,Approved
18180,2897,89,11/14/17,False,Approved
18181,117,87,12/25/17,False,Approved
18182,327,24,4/13/17,False,Approved
18183,272,59,3/26/17,False,Approved
18184,2815,68,8/30/17,True,Approved
18185,3478,65,10/11/17,False,Approved
18186,3231,34,11/26/17,True,Approved
18187,213,97,2/1/17,True,Approved
18188,2269,85,3/5/17,False,Approved
18189,3295,14,3/10/17,True,Approved
18190,1755,68,11/12/17,True,Approved
18191,2608,84,10/30/17,False,Approved
18192,513,59,1/4/17,True,Approved
18193,1517,23,12/2/17,True,Approved
18194,1657,70,9/7/17,True,Approved
18195,1084,35,12/26/17,True,Approved
18196,1077,92,8/22/17,True,Approved
18197,1366,96,11/6/17,True,Approved
18198,1999,92,9/13/17,False,Approved
18199,1821,41,2/6/17,True,Approved
18200,1478,5,12/29/17,False,Approved
18201,61,67,8/29/17,False,Approved
18202,1069,71,2/25/17,True,Approved
18203,1553,31,9/25/17,False,Approved
18204,1420,75,1/22/17,False,Approved
18205,201,88,3/9/17,True,Approved
18206,1281,79,10/4/17,True,Approved
18207,793,0,8/29/17,False,Approved
18208,1291,84,1/20/17,True,Approved
18209,69,12,3/26/17,False,Approved
18210,3329,45,7/13/17,False,Approved
18211,725,0,11/17/17,False,Approved
18212,90,31,11/30/17,False,Approved
18213,2982,91,1/17/17,True,Approved
18214,2869,14,7/15/17,False,Approved
18215,424,28,1/4/17,True,Approved
18216,679,50,4/21/17,True,Approved
18217,2184,16,9/28/17,False,Approved
18218,1050,84,10/23/17,False,Approved
18219,23,0,3/27/17,True,Approved
18220,3482,42,12/3/17,True,Approved
18221,1599,98,12/11/17,False,Approved
18222,1245,81,6/20/17,False,Approved
18223,1728,12,8/7/17,True,Approved
18224,3347,38,5/10/17,False,Approved
18225,2805,15,1/24/17,False,Approved
18226,2307,22,10/10/17,True,Approved
18227,269,61,5/12/17,False,Approved
18228,2951,5,4/11/17,True,Approved
18229,3426,78,10/31/17,True,Approved
18230,580,88,3/22/17,False,Approved
18231,2857,51,2/18/17,True,Approved
18232,2060,26,10/16/17,False,Approved
18233,2647,0,1/10/17,False,Approved
18234,1152,79,8/14/17,True,Approved
18235,1674,0,9/27/17,False,Approved
18236,1588,69,11/28/17,False,Approved
18237,3098,38,2/21/17,False,Approved
18238,1197,18,12/23/17,False,Approved
18239,2528,15,2/5/17,False,Approved
18240,2360,12,7/20/17,True,Approved
18241,2240,14,5/16/17,False,Approved
18242,834,61,4/28/17,True,Approved
18243,2764,99,11/9/17,False,Approved
18244,2571,57,10/16/17,False,Approved
18245,3261,0,5/17/17,True,Approved
18246,2154,33,11/22/17,False,Approved
18247,1076,57,5/27/17,True,Approved
18248,432,66,12/9/17,False,Approved
18249,1738,0,2/26/17,True,Approved
18250,670,23,1/27/17,True,Approved
18251,847,49,8/30/17,True,Approved
18252,3012,75,11/25/17,True,Approved
18253,2566,46,2/1/17,False,Approved
18254,620,19,4/18/17,True,Approved
18255,509,72,5/23/17,False,Approved
18256,211,4,11/17/17,False,Approved
18257,3294,60,2/2/17,False,Approved
18258,1152,13,3/30/17,True,Approved
18259,1763,94,5/18/17,True,Approved
18260,1286,2,10/25/17,False,Approved
18261,429,0,6/28/17,True,Approved
18262,1038,77,7/15/17,True,Approved
18263,2771,42,11/2/17,False,Approved
18264,2996,8,12/9/17,False,Approved
18265,76,0,8/8/17,False,Approved
18266,2193,71,3/21/17,False,Approved
18267,2536,54,12/23/17,True,Approved
18268,2949,66,6/11/17,False,Approved
18269,2293,11,10/6/17,False,Approved
18270,237,0,9/17/17,False,Approved
18271,328,60,8/12/17,False,Approved
18272,2709,0,12/24/17,False,Approved
18273,1556,26,10/7/17,False,Approved
18274,885,8,8/31/17,True,Approved
18275,2491,58,4/21/17,True,Approved
18276,2469,7,9/9/17,True,Approved
18277,2372,20,7/2/17,True,Approved
18278,586,0,2/20/17,True,Approved
18279,2703,21,9/6/17,True,Approved
18280,916,0,9/17/17,False,Approved
18281,125,85,5/10/17,False,Approved
18282,2816,41,9/2/17,True,Approved
18283,594,43,9/30/17,True,Approved
18284,1154,49,1/4/17,False,Approved
18285,2630,14,8/19/17,False,Approved
18286,888,94,2/8/17,True,Approved
18287,2601,26,5/16/17,False,Approved
18288,1021,95,1/24/17,False,Approved
18289,726,52,7/27/17,True,Approved
18290,2305,61,10/13/17,True,Approved
18291,1049,32,5/2/17,True,Approved
18292,2818,63,6/6/17,False,Approved
18293,64,0,12/27/17,True,Approved
18294,2273,49,7/31/17,False,Approved
18295,2986,67,2/13/17,True,Approved
18296,2034,43,10/2/17,True,Approved
18297,2999,97,8/8/17,False,Approved
18298,2489,24,4/6/17,True,Approved
18299,3198,54,6/24/17,False,Approved
18300,2319,5,12/21/17,True,Approved
18301,234,15,12/4/17,True,Approved
18302,923,0,10/4/17,False,Approved
18303,733,75,6/8/17,True,Approved
18304,453,31,6/23/17,True,Approved
18305,3443,77,9/1/17,True,Approved
18306,2844,3,1/18/17,True,Approved
18307,472,57,9/24/17,True,Approved
18308,267,23,6/17/17,False,Approved
18309,2149,23,5/31/17,False,Approved
18310,1256,22,3/28/17,True,Approved
18311,301,0,9/28/17,True,Approved
18312,402,77,10/3/17,False,Approved
18313,2891,52,10/29/17,True,Approved
18314,2880,26,3/25/17,True,Approved
18315,208,72,12/3/17,True,Approved
18316,3416,90,6/9/17,False,Approved
18317,3247,60,10/3/17,False,Approved
18318,116,28,5/25/17,False,Approved
18319,1842,65,1/28/17,True,Approved
18320,900,31,12/18/17,True,Approved
18321,1306,2,6/14/17,True,Approved
18322,2912,11,7/24/17,True,Approved
18323,376,92,11/17/17,False,Approved
18324,2387,0,7/1/17,True,Approved
18325,2892,65,2/3/17,True,Approved
18326,964,25,12/29/17,True,Approved
18327,2351,24,3/4/17,False,Approved
18328,1687,55,2/3/17,False,Approved
18329,753,83,12/15/17,False,Approved
18330,1279,23,4/27/17,True,Approved
18331,2464,71,6/20/17,False,Approved
18332,107,6,5/28/17,False,Approved
18333,759,50,5/9/17,True,Approved
18334,917,52,11/11/17,True,Approved
18335,134,16,2/7/17,True,Approved
18336,2958,95,6/4/17,,Approved
18337,1037,86,10/4/17,True,Cancelled
18338,361,72,3/29/17,False,Approved
18339,142,20,2/22/17,True,Approved
18340,1669,45,10/11/17,False,Approved
18341,2344,51,11/13/17,True,Approved
18342,3022,45,11/29/17,False,Approved
18343,2475,100,7/30/17,False,Approved
18344,2364,74,6/25/17,True,Approved
18345,3359,0,6/6/17,False,Approved
18346,2150,92,9/27/17,False,Approved
18347,2465,87,12/19/17,False,Approved
18348,1302,47,1/10/17,True,Approved
18349,3442,60,6/10/17,False,Approved
18350,390,29,6/15/17,False,Approved
18351,3306,47,10/1/17,False,Approved
18352,3117,57,3/5/17,False,Approved
18353,2678,23,9/8/17,False,Approved
18354,841,37,3/16/17,False,Approved
18355,338,96,3/7/17,True,Approved
18356,1050,6,7/27/17,False,Approved
18357,2559,0,1/31/17,False,Approved
18358,856,33,12/14/17,False,Approved
18359,1371,77,2/18/17,True,Approved
18360,2372,23,4/29/17,False,Approved
18361,2589,0,7/9/17,True,Approved
18362,1597,64,3/4/17,True,Approved
18363,1394,65,7/12/17,True,Approved
18364,1217,0,11/30/17,False,Approved
18365,1931,90,12/7/17,False,Approved
18366,340,31,10/5/17,False,Approved
18367,256,100,12/3/17,True,Approved
18368,2662,24,9/3/17,True,Approved
18369,7,72,2/18/17,True,Approved
18370,1611,49,8/1/17,False,Approved
18371,548,4,1/10/17,True,Approved
18372,3134,64,3/31/17,True,Approved
18373,2877,82,3/8/17,True,Approved
18374,2305,73,6/5/17,False,Approved
18375,526,43,4/27/17,True,Approved
18376,2782,48,4/8/17,False,Approved
18377,3064,41,6/2/17,True,Approved
18378,895,73,10/30/17,False,Approved
18379,3290,34,2/1/17,True,Approved
18380,1611,66,8/7/17,False,Approved
18381,2035,77,7/28/17,False,Approved
18382,272,65,5/19/17,False,Approved
18383,1358,23,2/2/17,False,Approved
18384,2559,92,9/19/17,True,Approved
18385,2478,91,7/22/17,False,Approved
18386,75,23,10/31/17,True,Approved
18387,2811,19,12/5/17,False,Approved
18388,2979,68,9/7/17,True,Cancelled
18389,1085,62,6/26/17,False,Approved
18390,245,74,10/6/17,True,Approved
18391,546,3,7/29/17,True,Approved
18392,625,61,4/23/17,True,Approved
18393,2459,5,5/22/17,True,Approved
18394,952,59,5/22/17,False,Approved
18395,2171,58,3/19/17,False,Approved
18396,1832,57,5/8/17,False,Approved
18397,650,65,2/19/17,True,Approved
18398,3436,3,4/11/17,False,Approved
18399,2210,4,7/31/17,False,Approved
18400,1802,55,12/17/17,True,Approved
18401,3360,57,7/14/17,True,Approved
18402,1504,60,8/27/17,True,Approved
18403,3499,67,11/9/17,True,Approved
18404,1215,13,9/25/17,False,Approved
18405,2794,54,11/3/17,True,Approved
18406,3360,70,1/7/17,False,Approved
18407,2372,76,10/27/17,False,Approved
18408,1186,96,11/12/17,False,Approved
18409,404,77,12/12/17,False,Approved
18410,749,60,2/11/17,True,Approved
18411,2358,93,5/2/17,True,Approved
18412,503,1,10/8/17,True,Approved
18413,2538,25,1/31/17,False,Approved
18414,2290,63,10/19/17,True,Approved
18415,1172,51,3/18/17,False,Approved
18416,911,29,2/28/17,False,Approved
18417,1200,0,10/12/17,True,Approved
18418,2535,7,8/24/17,True,Approved
18419,1113,78,7/21/17,True,Approved
18420,3166,77,6/21/17,True,Cancelled
18421,3130,34,3/20/17,True,Approved
18422,1752,30,10/22/17,False,Approved
18423,1595,64,7/27/17,True,Approved
18424,1335,81,7/9/17,True,Approved
18425,2821,23,11/9/17,True,Approved
18426,2695,63,6/8/17,True,Approved
18427,1471,63,12/25/17,True,Approved
18428,739,34,12/29/17,False,Approved
18429,2482,74,5/12/17,False,Approved
18430,1626,27,2/14/17,False,Approved
18431,1957,51,3/21/17,True,Approved
18432,1678,38,9/20/17,False,Approved
18433,2620,92,11/30/17,False,Approved
18434,2248,89,10/24/17,True,Approved
18435,2166,33,1/16/17,False,Approved
18436,2011,0,1/1/17,True,Approved
18437,1625,3,12/21/17,False,Approved
18438,817,82,4/26/17,False,Approved
18439,615,83,3/9/17,False,Approved
18440,1937,53,7/2/17,True,Approved
18441,2068,29,7/22/17,True,Approved
18442,2594,73,9/25/17,True,Approved
18443,1862,0,6/27/17,True,Approved
18444,2385,86,11/29/17,False,Approved
18445,2292,57,5/1/17,True,Approved
18446,2761,23,1/6/17,True,Approved
18447,2227,63,2/23/17,False,Approved
18448,114,97,2/4/17,False,Approved
18449,3251,0,1/13/17,False,Approved
18450,1950,42,8/9/17,True,Approved
18451,2268,14,8/9/17,False,Approved
18452,1802,64,6/29/17,False,Approved
18453,89,1,12/1/17,False,Approved
18454,1770,73,4/19/17,False,Approved
18455,506,40,11/4/17,False,Approved
18456,196,0,2/18/17,False,Approved
18457,1945,90,7/28/17,False,Approved
18458,2309,51,1/21/17,True,Approved
18459,621,66,9/3/17,False,Approved
18460,2982,72,5/22/17,True,Approved
18461,2930,5,1/25/17,True,Approved
18462,2789,80,6/20/17,False,Approved
18463,1236,97,9/16/17,True,Approved
18464,3369,66,10/15/17,True,Approved
18465,2410,65,6/27/17,True,Approved
18466,2101,1,6/18/17,True,Approved
18467,1133,10,8/30/17,True,Approved
18468,1482,12,4/28/17,True,Approved
18469,728,83,6/20/17,True,Approved
18470,3494,38,4/8/17,False,Approved
18471,3361,3,1/29/17,True,Approved
18472,176,81,3/6/17,,Approved
18473,2368,67,7/29/17,False,Approved
18474,699,43,6/29/17,False,Approved
18475,2993,71,5/28/17,False,Approved
18476,1200,2,8/13/17,False,Approved
18477,1396,73,8/8/17,False,Approved
18478,2019,91,4/9/17,True,Approved
18479,1787,90,3/13/17,False,Approved
18480,1794,96,12/29/17,False,Approved
18481,2207,69,6/17/17,False,Approved
18482,1748,90,12/2/17,True,Approved
18483,2677,71,11/15/17,True,Approved
18484,1848,17,1/4/17,False,Approved
18485,1833,81,6/8/17,True,Approved
18486,3465,67,7/1/17,True,Cancelled
18487,3205,61,9/25/17,True,Approved
18488,2710,28,12/11/17,False,Approved
18489,1357,13,10/1/17,True,Approved
18490,1587,80,4/12/17,False,Approved
18491,974,49,12/20/17,False,Approved
18492,2523,45,9/14/17,False,Approved
18493,331,0,2/17/17,True,Approved
18494,1644,9,4/16/17,True,Approved
18495,1700,0,10/6/17,True,Approved
18496,2671,41,6/15/17,True,Approved
18497,2009,20,12/25/17,False,Approved
18498,610,30,11/6/17,True,Approved
18499,1139,1,2/7/17,False,Approved
18500,1648,58,7/25/17,True,Approved
18501,2816,16,12/1/17,False,Approved
18502,2195,19,11/2/17,,Approved
18503,1088,4,4/3/17,True,Approved
18504,2595,11,1/9/17,True,Approved
18505,620,21,9/18/17,True,Approved
18506,324,2,1/18/17,False,Approved
18507,403,70,9/22/17,False,Approved
18508,2184,64,5/29/17,True,Approved
18509,1258,32,9/8/17,False,Approved
18510,2138,21,8/19/17,True,Approved
18511,1169,55,10/29/17,True,Approved
18512,41,91,11/14/17,True,Approved
18513,1674,0,1/13/17,True,Approved
18514,382,19,7/28/17,True,Approved
18515,1308,85,9/28/17,True,Approved
18516,1701,0,12/25/17,False,Approved
18517,1381,72,9/8/17,False,Approved
18518,1827,79,9/25/17,False,Approved
18519,2728,30,11/22/17,True,Approved
18520,795,27,5/24/17,False,Approved
18521,846,34,3/3/17,False,Approved
18522,2265,1,1/11/17,False,Approved
18523,1574,82,5/28/17,False,Approved
18524,1514,100,10/24/17,True,Approved
18525,2098,91,10/16/17,True,Approved
18526,492,1,1/19/17,True,Approved
18527,2241,18,6/9/17,True,Approved
18528,2933,28,6/28/17,True,Approved
18529,999,32,4/9/17,False,Approved
18530,2597,85,11/30/17,False,Approved
18531,1884,67,2/11/17,True,Approved
18532,460,5,2/15/17,True,Approved
18533,1592,3,8/22/17,True,Approved
18534,3193,0,4/11/17,False,Approved
18535,289,0,11/16/17,True,Approved
18536,1451,62,7/9/17,True,Approved
18537,2350,81,4/30/17,False,Approved
18538,2917,35,5/3/17,True,Approved
18539,1946,90,4/27/17,False,Approved
18540,2370,92,5/8/17,True,Approved
18541,1690,19,11/1/17,False,Approved
18542,1736,1,4/1/17,False,Approved
18543,2816,57,11/15/17,True,Approved
18544,1078,0,1/15/17,True,Approved
18545,408,53,8/15/17,True,Approved
18546,394,0,5/8/17,True,Approved
18547,1580,0,8/21/17,False,Approved
18548,1592,36,9/21/17,True,Approved
18549,7,22,2/24/17,True,Approved
18550,1624,28,12/27/17,False,Approved
18551,3378,57,9/21/17,False,Approved
18552,1609,83,4/5/17,True,Approved
18553,2109,0,2/21/17,False,Approved
18554,1416,0,10/24/17,True,Approved
18555,1258,79,3/4/17,True,Approved
18556,3020,0,6/4/17,True,Approved
18557,273,57,9/16/17,False,Approved
18558,3395,23,10/31/17,True,Approved
18559,2723,55,7/17/17,False,Approved
18560,196,91,4/5/17,False,Approved
18561,638,0,2/20/17,False,Approved
18562,1566,98,1/5/17,True,Approved
18563,227,31,10/21/17,False,Approved
18564,2453,0,6/24/17,True,Approved
18565,637,30,6/10/17,True,Approved
18566,2036,10,8/20/17,True,Approved
18567,3363,56,10/29/17,True,Approved
18568,1118,7,11/22/17,True,Approved
18569,2594,75,5/3/17,True,Approved
18570,1415,74,3/7/17,False,Approved
18571,1688,92,11/22/17,False,Approved
18572,1605,1,1/17/17,False,Approved
18573,1165,45,6/14/17,False,Approved
18574,2217,46,12/8/17,True,Approved
18575,1019,71,10/16/17,False,Approved
18576,1232,100,6/27/17,True,Approved
18577,3104,4,11/11/17,False,Approved
18578,3255,31,12/22/17,False,Approved
18579,3397,67,10/2/17,True,Approved
18580,2879,20,10/6/17,True,Approved
18581,1036,85,1/21/17,False,Approved
18582,2380,53,8/26/17,True,Approved
18583,882,79,6/30/17,True,Approved
18584,564,25,10/22/17,True,Approved
18585,1824,28,12/5/17,False,Approved
18586,1879,0,2/9/17,True,Approved
18587,2605,50,4/15/17,True,Approved
18588,722,8,7/8/17,True,Approved
18589,2733,75,12/2/17,True,Approved
18590,3333,21,4/20/17,True,Approved
18591,2151,68,3/10/17,True,Approved
18592,2331,54,11/5/17,True,Approved
18593,2628,88,2/10/17,True,Approved
18594,1011,12,1/19/17,False,Approved
18595,2266,46,1/7/17,False,Approved
18596,2103,58,12/16/17,False,Approved
18597,1074,96,7/13/17,True,Approved
18598,1012,1,2/6/17,True,Approved
18599,1986,6,7/2/17,True,Approved
18600,3445,54,1/31/17,True,Approved
18601,147,63,11/26/17,True,Approved
18602,533,96,3/12/17,False,Approved
18603,1025,4,2/14/17,True,Approved
18604,1110,53,1/17/17,True,Approved
18605,1113,97,2/21/17,False,Approved
18606,1809,4,12/3/17,True,Approved
18607,2138,43,12/1/17,,Approved
18608,736,4,5/1/17,True,Approved
18609,2372,27,12/30/17,False,Approved
18610,225,63,8/30/17,False,Approved
18611,2083,42,10/4/17,False,Approved
18612,3120,10,10/24/17,False,Approved
18613,3353,30,6/25/17,False,Approved
18614,1249,10,7/26/17,False,Approved
18615,785,89,10/29/17,False,Cancelled
18616,1979,3,4/12/17,False,Approved
18617,1870,56,2/18/17,False,Approved
18618,957,79,5/21/17,False,Approved
18619,2368,3,1/25/17,False,Approved
18620,2172,3,12/1/17,False,Approved
18621,2069,26,4/11/17,False,Approved
18622,2400,99,10/21/17,True,Approved
18623,1901,62,3/6/17,False,Approved
18624,1986,89,1/15/17,True,Approved
18625,1133,85,6/17/17,,Approved
18626,3196,90,8/9/17,True,Approved
18627,2076,49,5/9/17,False,Approved
18628,1894,96,10/18/17,True,Approved
18629,1482,55,3/15/17,False,Approved
18630,1484,50,7/28/17,True,Approved
18631,2955,95,2/17/17,False,Approved
18632,2922,54,12/29/17,True,Approved
18633,983,33,12/29/17,True,Approved
18634,1245,17,9/7/17,True,Approved
18635,3283,9,9/4/17,False,Approved
18636,290,75,12/19/17,False,Approved
18637,899,50,9/1/17,False,Approved
18638,2942,64,12/17/17,False,Approved
18639,2447,74,6/17/17,True,Approved
18640,603,43,11/11/17,True,Approved
18641,2817,52,10/14/17,False,Approved
18642,3118,5,12/9/17,False,Approved
18643,1090,6,1/7/17,True,Approved
18644,939,26,11/29/17,False,Approved
18645,1187,97,11/2/17,True,Approved
18646,1353,82,1/17/17,False,Approved
18647,2884,46,7/8/17,False,Approved
18648,3341,87,2/4/17,False,Approved
18649,2927,90,9/1/17,True,Approved
18650,561,85,12/2/17,True,Approved
18651,1088,6,12/17/17,False,Approved
18652,1940,74,10/15/17,False,Approved
18653,2987,95,11/8/17,False,Approved
18654,2164,60,5/24/17,True,Approved
18655,838,77,4/28/17,True,Approved
18656,2676,1,9/16/17,True,Approved
18657,841,3,6/30/17,True,Approved
18658,3420,51,4/15/17,False,Approved
18659,322,34,12/29/17,True,Approved
18660,1062,86,3/14/17,True,Approved
18661,3151,4,2/3/17,False,Approved
18662,401,34,9/11/17,False,Approved
18663,1570,75,6/3/17,True,Approved
18664,1288,16,12/8/17,False,Approved
18665,712,42,10/30/17,False,Approved
18666,118,22,5/29/17,True,Approved
18667,46,23,7/25/17,False,Approved
18668,2652,88,8/31/17,True,Approved
18669,200,55,10/25/17,False,Approved
18670,1075,97,6/30/17,True,Approved
18671,3157,37,12/20/17,False,Approved
18672,2925,56,8/21/17,False,Approved
18673,246,59,1/30/17,True,Approved
18674,3072,48,10/10/17,True,Approved
18675,2886,18,2/14/17,True,Approved
18676,1183,3,5/1/17,False,Approved
18677,1094,95,4/25/17,True,Approved
18678,1340,74,4/25/17,True,Approved
18679,3057,40,10/15/17,False,Approved
18680,219,20,11/20/17,False,Approved
18681,3165,48,4/9/17,True,Approved
18682,3266,74,5/4/17,False,Approved
18683,2899,0,11/14/17,True,Approved
18684,432,14,2/7/17,False,Approved
18685,3490,15,6/12/17,True,Approved
18686,3134,93,8/20/17,True,Approved
18687,1954,7,8/20/17,True,Approved
18688,469,0,6/8/17,False,Approved
18689,801,18,5/4/17,True,Approved
18690,2987,23,12/13/17,,Approved
18691,919,1,1/3/17,True,Approved
18692,240,19,1/30/17,False,Approved
18693,1028,59,6/6/17,False,Approved
18694,3187,1,9/20/17,False,Approved
18695,534,64,2/26/17,True,Approved
18696,500,32,2/14/17,False,Approved
18697,840,40,3/19/17,True,Approved
18698,3204,20,2/25/17,False,Approved
18699,1155,31,12/1/17,True,Approved
18700,771,81,8/28/17,True,Approved
18701,3022,0,4/8/17,False,Approved
18702,2118,0,5/8/17,True,Approved
18703,177,0,6/6/17,True,Approved
18704,3005,3,1/31/17,False,Approved
18705,2673,20,2/2/17,True,Approved
18706,1375,60,6/2/17,True,Approved
18707,2576,48,4/17/17,True,Approved
18708,1026,24,5/21/17,True,Approved
18709,2028,56,4/7/17,True,Approved
18710,2037,19,4/15/17,True,Approved
18711,1667,4,7/6/17,False,Approved
18712,665,78,9/22/17,,Approved
18713,1937,99,1/16/17,False,Approved
18714,1708,28,4/16/17,False,Approved
18715,870,13,9/21/17,True,Approved
18716,1449,49,12/16/17,True,Approved
18717,3493,79,5/19/17,True,Approved
18718,2831,58,3/22/17,False,Approved
18719,605,54,10/12/17,False,Approved
18720,3284,71,3/3/17,False,Approved
18721,732,61,5/15/17,False,Approved
18722,1212,35,8/30/17,True,Approved
18723,1597,65,11/21/17,,Approved
18724,2913,86,6/24/17,True,Approved
18725,1117,14,3/19/17,True,Approved
18726,2773,87,12/26/17,False,Approved
18727,703,68,7/11/17,True,Approved
18728,2641,89,5/22/17,False,Approved
18729,128,95,5/5/17,False,Approved
18730,2702,38,8/18/17,True,Approved
18731,391,66,11/4/17,True,Approved
18732,2110,5,4/13/17,False,Approved
18733,3125,86,12/21/17,False,Approved
18734,83,29,1/21/17,True,Approved
18735,3168,45,2/21/17,True,Approved
18736,174,47,10/29/17,True,Approved
18737,215,0,9/30/17,False,Approved
18738,2737,66,12/25/17,True,Approved
18739,2416,47,5/22/17,False,Approved
18740,2076,55,3/24/17,False,Approved
18741,1142,60,11/22/17,False,Approved
18742,243,14,10/17/17,False,Approved
18743,2085,59,1/6/17,False,Approved
18744,1274,81,9/29/17,False,Approved
18745,314,0,10/27/17,True,Approved
18746,2029,55,7/31/17,False,Approved
18747,443,87,6/8/17,False,Approved
18748,526,34,7/8/17,False,Approved
18749,406,0,3/21/17,False,Approved
18750,1578,29,4/5/17,True,Approved
18751,1913,85,2/16/17,True,Approved
18752,2200,22,10/12/17,,Approved
18753,2305,24,8/1/17,True,Cancelled
18754,2375,68,3/2/17,False,Approved
18755,403,55,1/30/17,,Approved
18756,1744,2,5/8/17,False,Approved
18757,2027,46,7/10/17,True,Approved
18758,2171,35,5/26/17,True,Approved
18759,1949,9,5/1/17,True,Approved
18760,1740,28,6/17/17,False,Approved
18761,2351,49,8/27/17,True,Approved
18762,2277,0,3/27/17,True,Approved
18763,1309,21,1/27/17,True,Approved
18764,1991,78,7/21/17,True,Approved
18765,1384,21,7/9/17,False,Approved
18766,3134,57,1/24/17,True,Approved
18767,1456,91,2/13/17,False,Approved
18768,1367,17,1/19/17,False,Approved
18769,1677,30,5/8/17,True,Approved
18770,577,96,8/27/17,False,Approved
18771,1402,81,4/4/17,False,Approved
18772,2836,11,12/17/17,True,Approved
18773,836,58,6/9/17,True,Approved
18774,527,81,6/11/17,False,Approved
18775,2613,3,1/4/17,False,Approved
18776,2451,43,9/6/17,False,Approved
18777,1637,81,8/3/17,False,Approved
18778,203,32,9/19/17,False,Approved
18779,3355,0,5/5/17,False,Approved
18780,57,11,10/29/17,False,Approved
18781,1567,51,3/30/17,False,Approved
18782,1537,50,1/5/17,False,Approved
18783,1500,79,4/23/17,False,Approved
18784,2409,86,11/11/17,False,Approved
18785,771,79,3/10/17,False,Approved
18786,3313,69,11/6/17,False,Approved
18787,2576,95,9/4/17,True,Approved
18788,1326,73,12/20/17,True,Approved
18789,3168,83,4/11/17,False,Approved
18790,1007,26,7/22/17,False,Approved
18791,1213,0,10/22/17,False,Approved
18792,665,32,10/6/17,False,Approved
18793,1014,76,12/26/17,False,Approved
18794,724,99,11/13/17,True,Approved
18795,2234,95,1/17/17,False,Approved
18796,2640,96,5/27/17,True,Approved
18797,3496,16,4/2/17,True,Approved
18798,3082,28,12/14/17,False,Approved
18799,1156,51,10/25/17,True,Approved
18800,2866,64,9/4/17,True,Approved
18801,2349,0,11/3/17,True,Approved
18802,2932,20,4/21/17,False,Approved
18803,640,46,4/16/17,False,Approved
18804,2257,54,4/22/17,True,Approved
18805,1285,52,4/27/17,True,Approved
18806,2617,64,5/31/17,True,Approved
18807,2419,58,3/31/17,False,Approved
18808,3166,88,7/1/17,False,Approved
18809,2658,56,9/8/17,False,Approved
18810,2180,63,10/11/17,False,Approved
18811,2616,90,7/27/17,False,Approved
18812,2344,41,1/19/17,True,Approved
18813,1541,51,5/2/17,True,Approved
18814,894,0,11/11/17,False,Approved
18815,3008,62,12/25/17,False,Approved
18816,2227,16,8/27/17,False,Approved
18817,1593,38,4/12/17,False,Approved
